Gene,CPTACProteinPairs,CPTACProteinMedianDelta,CPTACProteinP,CPTACProteinQ,CPTACMutationCount,CPTACRecurrence,CPTACProteinSupport,DepMapCCRCCN,DepMapCCRCCMedian,DepMapNonKidneyN,DepMapNonKidneyMedian,DepMapSelectivityDelta,DepMapCCRCCDependency,DepMapCCRCCSelective,Holdout_Category,Evidence_Level,Evidence_Type_Count,FrozenLiteratureHoldout,IndependentEvidenceClassCount,IndependentAnyHit,IndependentStrongHit,LowFrequencyNovel,PostHocNonMutationAnyHit,PostHocNonMutationStrongHit
FLT1,80.0,0.8294984112822501,2.162925050198206e-13,1.0358696699094276e-12,1.0,False,False,16.0,0.0013434171409038,1144.0,-0.0009697660590118,-0.0023131831999156,False,False,,,,False,0,False,False,True,False,False
SOS1,80.0,0.3228835171303483,1.0226231706471904e-14,1.3354214595445762e-13,0.0,False,False,16.0,-0.295019677011835,1144.0,-0.2388195199288985,0.0562001570829365,False,False,,,,False,0,False,False,True,False,False
PIK3CG,54.0,0.7505951992231008,3.1794845724759445e-10,8.962517306036408e-10,0.0,False,False,16.0,-0.0847114426527424,1144.0,-0.0818054964611064,0.0029059461916359,False,False,,,,False,0,False,False,True,False,False
BCAR1,80.0,0.0451222866896507,0.0509276523686783,0.0624850260850298,0.0,False,False,16.0,-0.2755280329982025,1144.0,-0.1432953877097932,0.1322326452884093,False,False,,,,False,0,False,False,True,False,False
GAB3,2.0,,,,0.0,False,False,16.0,0.0968058525842766,1144.0,0.080423066502396,-0.0163827860818805,False,False,,,,False,0,False,False,True,False,False
AXL,38.0,0.2255903083502488,0.1443844772220472,0.1666877704514692,1.0,False,False,16.0,0.014603494211895,1144.0,0.0009468087414978,-0.0136566854703972,False,False,,,,False,0,False,False,True,False,False
CALD1,80.0,-0.0483055700298002,0.0743881128252148,0.0890462551838188,2.0,True,False,16.0,0.018387246881558,1144.0,0.0544213381183753,0.0360340912368173,False,False,,,,False,1,True,False,True,False,False
EGF,,,,,,False,False,16.0,-0.0985877065278153,1144.0,-0.0698223945033756,0.0287653120244397,False,False,,,,False,0,False,False,True,False,False
FGFR1,8.0,,,,0.0,False,False,16.0,-0.1403692561556941,1144.0,-0.0327222840561631,0.107646972099531,False,False,,,,False,0,False,False,True,False,False
FLT3,,,,,1.0,False,False,16.0,-0.1268177936984209,1144.0,-0.1335880371756195,-0.0067702434771986,False,False,,,,False,0,False,False,True,False,False
RASA1,80.0,0.4407868530873511,7.849526548031477e-15,1.3354214595445762e-13,3.0,True,False,16.0,0.0909286373255805,1144.0,0.0166031800638625,-0.074325457261718,False,False,,,,False,1,True,False,True,False,False
MS4A2,,,,,,False,False,16.0,-0.0698025135991018,1144.0,0.0105101638661532,0.080312677465255,False,False,,,,False,0,False,False,True,False,False
ITGB4,80.0,0.5341553517127,1.3993979520932237e-11,4.661923969436664e-11,0.0,False,False,16.0,-0.1631647461731219,1144.0,-0.1297064612660144,0.0334582849071075,False,False,,,,False,0,False,False,True,False,False
JAK1,80.0,0.3858275614225483,2.408113609389118e-13,1.1379438686630777e-12,0.0,False,False,16.0,-0.0471168622444401,1144.0,-0.0471391659901267,-2.2303745686555465e-05,False,False,,,,False,0,False,False,True,False,False
JAK2,80.0,0.3316850219555984,6.283050611421366e-12,2.2138788754884215e-11,0.0,False,False,16.0,0.0803804367504908,1144.0,0.1025241975551727,0.0221437608046818,False,False,,,,False,0,False,False,True,False,False
PTPRC,80.0,1.2375859970847518,9.131533880268768e-15,1.3354214595445762e-13,1.0,False,True,2.0,-0.1720121175803697,346.0,-0.1099905113445784,0.0620216062357912,False,False,,,,False,1,True,False,True,True,False
CSF1R,76.0,0.7274680056624998,9.362381420864933e-13,3.828533223219065e-12,2.0,True,False,16.0,0.0140558088651453,1144.0,0.0111699041027524,-0.0028859047623929,False,False,,,,False,1,True,False,True,False,False
CD28,15.0,,,,1.0,False,False,16.0,0.0209796335178445,1144.0,-0.0038219685417647,-0.0248016020596093,False,False,,,,False,0,False,False,True,False,False
NTRK1,,,,,2.0,True,False,16.0,-0.0651849021570423,1144.0,-0.0250850504113661,0.0400998517456762,False,False,,,,False,1,True,False,True,False,False
REPS2,80.0,-0.1255112047252016,0.0064439676589481,0.0087230067451919,0.0,False,False,16.0,0.0882612013478947,1144.0,0.1026370652288284,0.0143758638809337,False,False,,,,False,0,False,False,True,False,False
PTPN12,80.0,0.6679029552864488,9.847700597928496e-15,1.3354214595445762e-13,0.0,False,False,16.0,0.0884700082873647,1144.0,-0.0187637391315493,-0.107233747418914,False,False,,,,False,0,False,False,True,False,False
TEK,66.0,-0.2808224566203989,0.0006543097953518,0.0009723913232858,0.0,False,False,16.0,0.0162252992328391,1144.0,0.0291885786522256,0.0129632794193864,False,False,,,,False,0,False,False,True,False,False
GHR,,,,,,False,False,16.0,0.1051206428564268,1144.0,0.0634437391304408,-0.0416769037259859,False,False,,,,False,0,False,False,True,False,False
SOS2,80.0,-0.042636810398049,0.0669243532632106,0.0806385928160874,1.0,False,False,16.0,-0.0687822894343408,1144.0,-0.0993513665160611,-0.0305690770817202,False,False,,,,False,0,False,False,True,False,False
MERTK,59.0,0.0726552486685001,0.2047765375338883,0.2317455136864885,2.0,True,False,16.0,-0.0806437205119175,1144.0,-0.1117793147769048,-0.0311355942649873,False,False,,,,False,1,True,False,True,False,False
MAP4K5,80.0,0.1985130177451992,1.4224843319769814e-09,3.696116653993255e-09,0.0,False,False,,,,,,False,False,,,,False,0,False,False,True,False,False
WASL,80.0,-0.2077344818600988,3.619394921495828e-11,1.1433906092378368e-10,0.0,False,False,16.0,-0.0113415631401503,1144.0,-0.0339667069388479,-0.0226251437986976,False,False,,,,False,0,False,False,True,False,False
ADAM15,73.0,0.3754416252676016,1.0760564522537356e-07,2.285714528347501e-07,0.0,False,False,16.0,-0.0582218629309229,1144.0,-0.0681411695570871,-0.0099193066261642,False,False,,,,False,0,False,False,True,False,False
FRS2,8.0,,,,0.0,False,False,16.0,-0.2493115701140823,1144.0,-0.2330874923514641,0.0162240777626181,False,False,,,,False,0,False,False,True,False,False
SYNJ1,80.0,0.0931653682387523,0.0013557021472255,0.001959386309476,0.0,False,False,16.0,0.107265124837289,1144.0,0.104871079665254,-0.0023940451720349,False,False,,,,False,0,False,False,True,False,False
SYNJ2,72.0,0.0147459063853006,0.5444729881917778,0.576763627924151,1.0,False,False,16.0,0.0363542167360102,1144.0,0.017701896853657,-0.0186523198823531,False,False,,,,False,0,False,False,True,False,False
MTA3,80.0,-0.1121173157433492,0.000430774925506,0.0006526544616896,0.0,False,False,16.0,-0.0407478412006448,1144.0,-0.0271463890323467,0.0136014521682981,False,False,,,,False,0,False,False,True,False,False
LY6G6F,,,,,,False,False,,,,,,False,False,,,,False,0,False,False,True,False,False
SHKBP1,72.0,0.0614737116199997,0.0039214726971134,0.0054260572276746,0.0,False,False,16.0,-0.0507912748098234,1144.0,-0.0959489416470694,-0.045157666837246,False,False,,,,False,0,False,False,True,False,False
EPHB6,30.0,0.3936565666736999,7.056817412376404e-05,0.0001151140807073,1.0,False,False,16.0,0.0854853937641114,1144.0,0.0495258960915651,-0.0359594976725463,False,False,,,,False,0,False,False,True,False,False
PPP1R9A,80.0,-0.3796047916903493,8.785388404100226e-12,3.0060847069451366e-11,0.0,False,False,16.0,0.065215326253909,1144.0,0.0425801837895467,-0.0226351424643622,False,False,,,,False,0,False,False,True,False,False
LSP1,80.0,1.152724844943501,2.913292114694836e-14,2.113346004018732e-13,0.0,False,True,16.0,0.0701797079026049,1144.0,0.0349372394761235,-0.0352424684264813,False,False,,,,False,1,True,False,True,True,False
VIL1,80.0,-1.7575592851324,1.0619072426644936e-14,1.3354214595445762e-13,0.0,False,True,16.0,-0.1047128415456038,1144.0,-0.0378863059312664,0.0668265356143373,False,False,,,,False,1,True,False,True,True,False
PLEC,80.0,0.5658750152042504,8.792926151362765e-15,1.3354214595445762e-13,0.0,False,False,16.0,-0.1851098375697967,1144.0,-0.1213316739168282,0.0637781636529685,False,False,,,,False,0,False,False,True,False,False
FHOD1,80.0,0.4042186583104499,9.547635692305545e-13,3.8874961098419705e-12,1.0,False,False,16.0,-0.0764498436248304,1144.0,-0.0625468339563943,0.0139030096684361,False,False,,,,False,0,False,False,True,False,False
AKAP1,80.0,-0.2131829043389999,2.8246830040750183e-05,4.763717180269034e-05,0.0,False,False,16.0,0.0128491916045398,1144.0,-0.0026741631421252,-0.0155233547466651,False,False,,,,False,0,False,False,True,False,False
LMTK2,80.0,0.0247989996700024,0.7334526227537799,0.7581457501804313,1.0,False,False,16.0,-0.0410939198708737,1144.0,-0.0398426195377365,0.0012513003331372,False,False,,,,False,0,False,False,True,False,False
PRKD2,80.0,0.4083550672823488,9.131533880268768e-15,1.3354214595445762e-13,0.0,False,False,16.0,-0.0041464717544264,1144.0,-0.0216977863567245,-0.0175513146022981,False,False,,,,False,0,False,False,True,False,False
CCKAR,,,,,,False,False,16.0,0.0146560284931165,1144.0,0.0509804247755194,0.0363243962824029,False,False,,,,False,0,False,False,True,False,False
CHRM3,,,,,1.0,False,False,16.0,0.0519626185513214,1144.0,0.0988525122513537,0.0468898937000323,False,False,,,,False,0,False,False,True,False,False
SPRED1,16.0,,,,1.0,False,False,16.0,0.0692110693721208,1144.0,0.1316103224493532,0.0623992530772324,False,False,,,,False,0,False,False,True,False,False
PCDH7,14.0,,,,4.0,True,False,16.0,-0.0592370763811137,1144.0,-0.0800118604378726,-0.0207747840567588,False,False,,,,False,1,True,False,True,False,False
MYO16,,,,,4.0,True,False,16.0,-0.0144766797272539,1144.0,0.0181646375203224,0.0326413172475764,False,False,,,,False,1,True,False,True,False,False
AKAP11,80.0,0.0315156170667005,0.0263725772575633,0.0333919391045384,1.0,False,False,16.0,-0.0518062841794646,1144.0,-0.0288464915757157,0.0229597926037489,False,False,,,,False,0,False,False,True,False,False
KIF13A,80.0,0.0418681655335504,0.0305315264787956,0.0383331278513614,1.0,False,False,16.0,-0.1748279170661529,1144.0,-0.0991797573048141,0.0756481597613388,False,False,,,,False,0,False,False,True,False,False
NOM1,80.0,0.4330745123048505,1.9423055932198606e-13,9.42931262349471e-13,1.0,False,False,16.0,-0.658390642267576,1144.0,-0.7282037512682424,-0.0698131090006664,True,False,,,,False,0,False,False,True,False,False
PPP1R15B,4.0,,,,1.0,False,False,16.0,-0.794222030004717,1144.0,-0.774024659008751,0.020197370995966,True,False,,,,False,0,False,False,True,False,False
KIF18A,,,,,,False,False,16.0,-1.296244654198202,1144.0,-1.2594298431735795,0.0368148110246224,True,False,,,,False,0,False,False,True,False,False
PPP1R13B,80.0,-0.2258412004380492,3.979730971439219e-08,8.802520217202012e-08,0.0,False,False,16.0,0.098728639728548,1144.0,0.0942423877918845,-0.0044862519366635,False,False,,,,False,0,False,False,True,False,False
NCF2,80.0,0.881888748153651,1.1888865559607516e-14,1.339856277352593e-13,0.0,False,False,16.0,0.0929777901960305,1144.0,0.0964295746894406,0.0034517844934101,False,False,,,,False,0,False,False,True,False,False
PTPRS,80.0,-0.5806166445873995,1.0141851215345832e-13,5.439633135331854e-13,1.0,False,False,16.0,-0.0459410889409235,1144.0,-0.0083660017376249,0.0375750872032985,False,False,,,,False,0,False,False,True,False,False
DDX11,12.0,,,,0.0,False,False,16.0,-0.7642917916439851,1144.0,-0.7205363771508015,0.0437554144931835,True,False,,,,False,0,False,False,True,False,False
LIMK1,72.0,0.3646495272270496,3.558662892033152e-09,8.900574736569046e-09,0.0,False,False,16.0,-0.0343604452934845,1144.0,-0.0621220349905113,-0.0277615896970267,False,False,,,,False,0,False,False,True,False,False
WDR1,80.0,-0.0263925705650009,0.2438175551953867,0.2730448961967264,0.0,False,False,16.0,-0.6479599688217099,1144.0,-0.8693094626984278,-0.2213494938767178,True,False,,,,False,0,False,False,True,False,False
EIF6,80.0,0.1684279690542975,3.205111329974865e-05,5.3670496327409286e-05,0.0,False,False,16.0,-1.484149625415674,1144.0,-1.447701272297568,0.0364483531181059,True,False,,,,False,0,False,False,True,False,False
AMPH,53.0,-0.7243956149813009,1.9421246948241544e-08,4.457078087515635e-08,1.0,False,False,16.0,-0.0137818797032324,1144.0,0.0186151154549822,0.0323969951582146,False,False,,,,False,0,False,False,True,False,False
MAP4K3,80.0,-0.5351955493499503,1.3816810416532172e-14,1.3865633068180698e-13,0.0,False,False,16.0,0.1343497882257694,1144.0,0.1087879219615012,-0.0255618662642682,False,False,,,,False,0,False,False,True,False,False
PDCD6IP,80.0,-0.398840976830451,1.0905109773232248e-13,5.7997213026179e-13,1.0,False,False,16.0,-0.2220331245067155,1144.0,-0.380869256041633,-0.1588361315349174,False,False,,,,False,0,False,False,True,False,False
SHMT1,80.0,-1.0374190184650516,5.868378400653242e-14,3.446989587974189e-13,1.0,False,True,16.0,-0.1778797805408309,1144.0,-0.1770784841081726,0.0008012964326582,False,False,,,,False,1,True,False,True,True,False
TMEM222,80.0,0.0925109167379005,0.0160517762932509,0.0208684113860529,0.0,False,False,16.0,0.0869051018201048,1144.0,0.0284162276950176,-0.0584888741250872,False,False,,,,False,0,False,False,True,False,False
RECQL4,8.0,,,,0.0,False,False,,,,,,False,False,,,,False,0,False,False,True,False,False
PHF23,80.0,0.0966115122973505,2.650965145819509e-05,4.4867348117565e-05,0.0,False,False,16.0,-0.146139633303913,1144.0,-0.1583345414748315,-0.0121949081709185,False,False,,,,False,0,False,False,True,False,False
NIPBL,80.0,0.1579735832924012,5.959282832332826e-09,1.4502453507990769e-08,4.0,True,False,16.0,-0.3594931282423097,1144.0,-0.579533011844048,-0.2200398836017383,False,False,,,,False,1,True,False,True,False,False
NCAPD3,24.0,0.4954750260742013,1.633167266845703e-05,2.829030215213051e-05,1.0,False,False,16.0,-1.0549901590067354,1144.0,-0.8304313993818895,0.2245587596248459,True,False,,,,False,0,False,False,True,False,False
WBP11,80.0,0.0547256912334006,0.0030832956937743,0.0043093305956295,0.0,False,False,16.0,-1.0674514945919316,1144.0,-1.0522138806479264,0.0152376139440051,True,False,,,,False,0,False,False,True,False,False
PRKCB,80.0,0.62606916284075,2.494973206802332e-09,6.323716115411534e-09,0.0,False,False,16.0,0.1035525264722942,1144.0,0.0995746687084785,-0.0039778577638156,False,False,,,,False,0,False,False,True,False,False
MGAM,80.0,-1.5238441254300508,8.792926151362765e-15,1.3354214595445762e-13,0.0,False,True,16.0,0.0324342193038617,1144.0,0.0121115834831225,-0.0203226358207391,False,False,,,,False,1,True,False,True,True,False
CYFIP2,80.0,-0.4253947892194496,4.567028423311627e-13,2.0109086391015533e-12,1.0,False,False,,,,,,False,False,,,,False,0,False,False,True,False,False
SRGAP3,68.0,-0.6169253991723505,8.776324778930386e-12,3.0060847069451366e-11,2.0,True,False,16.0,0.0150237442267824,1144.0,0.0379710969678953,0.0229473527411129,False,False,,,,False,1,True,False,True,False,False
HSPA8,80.0,-0.0073009795519496,0.3496460791663879,0.3834697296128757,5.0,True,False,16.0,-0.6599735347979874,1144.0,-0.8011662241238107,-0.1411926893258233,True,False,,,,False,1,True,False,True,False,False
HSPA9,80.0,-0.471555029101399,7.572615622224774e-10,2.0327247984043813e-09,0.0,False,False,16.0,-2.1833521489386563,1144.0,-2.3077989086745165,-0.1244467597358602,True,False,,,,False,0,False,False,True,False,False
G6PD,80.0,0.2117132045764496,2.3596686855311907e-10,6.721623938724756e-10,0.0,False,False,16.0,-0.113118182568405,1144.0,-0.1194187913595874,-0.0063006087911823,False,False,,,,False,0,False,False,True,False,False
IDH1,80.0,-0.8010285781718505,1.5653249072235065e-13,7.778692452344285e-13,0.0,False,False,16.0,-0.0773537933706038,1144.0,-0.0904408550826127,-0.0130870617120088,False,False,,,,False,0,False,False,True,False,False
MRPS22,80.0,-0.9416806888458495,7.849526548031477e-15,1.3354214595445762e-13,0.0,False,False,16.0,-0.3844684647686628,1144.0,-0.5430125429564194,-0.1585440781877565,False,False,,,,False,0,False,False,True,False,False
SCAMP2,80.0,0.1303757415003996,0.0009673803900507,0.0014147066466241,0.0,False,False,16.0,0.0492105093474736,1144.0,0.0239311800281646,-0.0252793293193089,False,False,,,,False,0,False,False,True,False,False
ZBTB5,35.0,-0.654235277122801,7.33998604118824e-08,1.588233170055208e-07,0.0,False,False,16.0,-0.0689662866270861,1144.0,-0.0789821183957174,-0.0100158317686313,False,False,,,,False,0,False,False,True,False,False
FASN,,,,,,False,False,16.0,-0.0539675316416676,1144.0,-0.1116461856972241,-0.0576786540555565,False,False,,,,False,0,False,False,True,False,False
MAOA,80.0,-1.0355953849783006,2.5865340117032173e-13,1.2141746435102706e-12,0.0,False,True,16.0,0.1497390194727867,1144.0,0.1289624327921682,-0.0207765866806185,False,False,,,,False,1,True,False,True,True,False
RPN2,80.0,0.3719047866114504,1.8384165771219566e-10,5.295236388464864e-10,1.0,False,False,16.0,-0.6292952905882001,1144.0,-0.609253416409681,0.0200418741785191,True,False,,,,False,0,False,False,True,False,False
TARS,,,,,,False,False,,,,,,False,False,,,,False,0,False,False,True,False,False
SHMT2,80.0,0.0631530332454985,0.0492434501656554,0.0604893592000265,0.0,False,False,16.0,-0.0845171694040138,1144.0,-0.0755841449606683,0.0089330244433454,False,False,,,,False,0,False,False,True,False,False
RPL3,80.0,0.5537557667556996,4.37415584440109e-14,2.782217827121858e-13,0.0,False,False,16.0,-2.654544649649223,1144.0,-2.520018518575495,0.134526131073728,True,False,,,,False,0,False,False,True,False,False
ZNF155,,,,,,False,False,16.0,-0.0304939251081649,1144.0,-0.0430589465547636,-0.0125650214465986,False,False,,,,False,0,False,False,True,False,False
RPL4,80.0,0.7825057653436502,2.331332601627741e-14,1.878293500318521e-13,1.0,False,False,16.0,-2.264851167325319,1144.0,-2.258653155061605,0.0061980122637139,True,False,,,,False,0,False,False,True,False,False
RPS26,80.0,0.1899997321550515,1.3016646434845288e-05,2.2770111410508545e-05,0.0,False,False,,,,,,False,False,,,,False,0,False,False,True,False,False
HNRNPH1,80.0,0.3227750874359518,7.21774740519176e-13,3.0233632198738345e-12,0.0,False,False,16.0,-1.0038710604885543,1144.0,-1.1358345212867411,-0.131963460798187,True,False,,,,False,0,False,False,True,False,False
ACTN4,80.0,-0.4912222137216009,2.323494387165528e-13,1.1053139128224622e-12,0.0,False,False,16.0,0.0535552874724037,1144.0,0.021478869954939,-0.0320764175174646,False,False,,,,False,0,False,False,True,False,False
VCL,80.0,-0.412963853076949,1.517095223633977e-08,3.525818686677983e-08,2.0,True,False,16.0,-0.5998938948218014,1144.0,-0.3659517211523391,0.2339421736694623,True,False,,,,False,1,True,False,True,False,False
TNIK,80.0,-0.0415935206561499,0.4315212711909669,0.4654464148052966,0.0,False,False,16.0,-0.0298484452224377,1144.0,-0.0112997450948752,0.0185487001275624,False,False,,,,False,0,False,False,True,False,False
